ObjectID,Title,Classification,Year,Epoch,Movement,Medium,ImageURL
14215.0,Dimensional Curve Interlace,Drawing,1928,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Ink, watercolor, and pencil on paper",https://www.moma.org/media/W1siZiIsIjIwODU5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e599c346a0e0cbad
14220.0,The Bride of Corinth (Die Braut von Korinth),Print,1932,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Lithograph,https://www.moma.org/media/W1siZiIsIjExODY2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4a9476a40c9bf420
14221.0,"Invitation to a lecture given by Zdanevich, on October 23 in Tiflis",Print,1920,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Letterpress,https://www.moma.org/media/W1siZiIsIjUzMDU0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f1364184d8a1fa59
14225.0,Invitation to Terent'ev's May Day soiree,Print,1920,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Linoleum cut,https://www.moma.org/media/W1siZiIsIjIxMDg4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b0d3cdb02026b1a2
14230.0,A Is an Alphabet,Print,1953,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,Portfolio of 26 offset lithographs,https://www.moma.org/media/W1siZiIsIjIzNzU3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c6f1956030e25bf2
14231.0,Untitled manuscript of verse,Drawing,1917,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Ink on paper,https://www.moma.org/media/W1siZiIsIjYxOTE3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9a26bc5266c80574
14236.0,Letterhead for the journal Za rubezhom (Abroad),Print,1930,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Letterpress,https://www.moma.org/media/W1siZiIsIjIwODYxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=23c9f3bb319fae0b
14248.0,Loose pages of documentation on 41 Degrees from magazine of the period,Print,1918,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Letterpress,https://www.moma.org/media/W1siZiIsIjI2MjIyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=06b967b58c75076a
14250.0,Maquette for cover of Agronomy,Drawing,1930,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Cut-and-pasted printed paper and cut-and-pasted gelatin silver print with gouache, ink, and pencil additions on board",https://www.moma.org/media/W1siZiIsIjI2NDgwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5101d242c0357d0f
14253.0,Untitled manuscript of verse,Print,1917,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Letterpress,https://www.moma.org/media/W1siZiIsIjI2NjI3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=27a6b56634bb2f40
14270.0,Untitled,Drawing,1914,"Начало XX в. (Модерн, Ранний авангард)","Модерн, Ранний авангард",Pencil on paper,https://www.moma.org/media/W1siZiIsIjIwODYyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b3cd86d01bd21d7f
14272.0,Golda Meir (I) Prime Minister (plate 1) from Jerusalem Faces,Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of six lithographs,https://www.moma.org/media/W1siZiIsIjEyMTQwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0890596279f0984f
14273.0,Jerusalem Faces,Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Portfolio of six lithographs,https://www.moma.org/media/W1siZiIsIjEyMTQwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0890596279f0984f
14274.0,Dr. Shimon Agranat (plate 2) from Jerusalem Faces,Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of six lithographs,https://www.moma.org/media/W1siZiIsIjEyMTQwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7442d419a08dafe9
14275.0,His Beatitude Benedictos I Greek Orthodox Patriarch of Jerusalem (plate 3) from Jerusalem Faces,Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of six lithographs,https://www.moma.org/media/W1siZiIsIjEyMTQwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=16f4e04f1946d32b
14276.0,Moshe Dyan Minister of Defense (plate 4) from Jerusalem Faces,Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of six lithographs,https://www.moma.org/media/W1siZiIsIjEyMTQwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4dd1dd78e353a9a9
14277.0,Sheik Mustafa Khalil el-Ansari Chief Warden of the Mosque of Omar (plate 5) from Jerusalem Faces,Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of six lithographs,https://www.moma.org/media/W1siZiIsIjEyMTkzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=653b9a36d297a1ff
14278.0,Teddy Kolleck Mayor of Jerusalem  (plate 6) from Jerusalem Faces,Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of six lithographs,https://www.moma.org/media/W1siZiIsIjEyMTkzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4e9d947319347fd0
14324.0,Portrait of D. P. Gordeev,Print,1923,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Letterpress,https://www.moma.org/media/W1siZiIsIjI0OTQzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1f163d7546bb7aca
14345.0,Study for cover of Rechevik (Orator),Drawing,1928,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Pencil and colored pencil on graph paper,https://www.moma.org/media/W1siZiIsIjUzMDU4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cc16f11abd186a15
14346.0,Drawing for Mouchoir de Nuages,Drawing,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Pen and ink on paper,https://www.moma.org/media/W1siZiIsIjE2MzQyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5e07f2e99057d049
14366.0,Study for cover of Sovremennaia Arkhitektura (Contemporary Architecture),Drawing,1929,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Pencil and colored pencil on lined paper,https://www.moma.org/media/W1siZiIsIjIwODYzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0ddc66b3292be07d
14372.0,Announcement for a series of lectures on Italian Futurism to be delivered by Il'ia Zdanevich at the Fantastic Tavern in Tiflis,Print,1918,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Letterpress,https://www.moma.org/media/W1siZiIsIjI2NDgxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=47ebffb5b059834f
14373.0,Study for Tribun Poetov (Tribune of Poets),Drawing,1929,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Gouache on paper,https://www.moma.org/media/W1siZiIsIjI2NDgxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7f24c1302ba7b1d1
14384.0,Sketch for Turnir Poetov (Tournament of Poets),Drawing,1928,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Gouache on paper,https://www.moma.org/media/W1siZiIsIjI2MjkyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ca91fb6edefb13ac
14385.0,Manuscript of Rekord nezhnosti: Zhitie Il'ia Zdanevicha (Record of Tenderness: Hagiography of Il'ia Zdanevich),Drawing,1919,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Colored pencil and ink on paper,https://www.moma.org/media/W1siZiIsIjI2NjI4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3eb1470855184531
14391.0,Untitled,Drawing,1917,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Pen and ink,https://www.moma.org/media/W1siZiIsIjI2NDgyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=dadd6007026b5478
14393.0,Untitled,Drawing,1919,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Pencil on paper,https://www.moma.org/media/W1siZiIsIjI0NzgyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e9831f2bfc6aa690
14412.0,"Visiting card of Kara-Darvish, with drawing by Kirill Zdanevich entitled The Furious Lady",Drawing,1918,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Pencil on paper,https://www.moma.org/media/W1siZiIsIjI2NDgyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0a547c5bdd76ed15
14483.0,"Untitled (plate, folio 2 verso) from Estadios y Cordilleras (Stadiums and Mountain Ranges)",Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio with seven screenprints,https://www.moma.org/media/W1siZiIsIjE4MDE1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=550529626561b9b3
14485.0,"Untitled (plate, folio 4) from Estadios y Cordilleras (Stadiums and Mountain Ranges)",Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio with seven screenprints,https://www.moma.org/media/W1siZiIsIjE4MDI2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=80a663fd4a7321a6
14486.0,"Untitled (plate, folio 5) from Estadios y Cordilleras (Stadiums and Mountain Ranges)",Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio with seven screenprints,https://www.moma.org/media/W1siZiIsIjE4MDEyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=efa7ffa73d452f05
14487.0,"Untitled (plate, folio 6) from Estadios y Cordilleras (Stadiums and Mountain Ranges)",Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio with seven screenprints,https://www.moma.org/media/W1siZiIsIjE4MDE0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=bb8ccb315c28e354
14488.0,"Untitled (plate, folio 7) from Estadios y Cordilleras (Stadiums and Mountain Ranges)",Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio with seven screenprints,https://www.moma.org/media/W1siZiIsIjE4MDE3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b39b0d1255ad6ce7
14489.0,"Untitled (plate, folio 8) from Estadios y Cordilleras (Stadiums and Mountain Ranges)",Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio with seven screenprints,https://www.moma.org/media/W1siZiIsIjE4MDI2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fc45cc475f514bae
14490.0,"Untitled (plate, folio 9) from Estadios y Cordilleras (Stadiums and Mountain Ranges)",Print,1973,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio with seven screenprints,https://www.moma.org/media/W1siZiIsIjE4MDE1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=eab05807144502a8
14777.0,Plate (folio 5) from the portfolio Rose or Star (Rose oder Stern),Print,1964,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprint from a portfolio of texts and eight screenprints,https://www.moma.org/media/W1siZiIsIjIwNjI5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=26d1cca4702628f8
14778.0,Rose or Star (Rose oder Stern),Print,1964,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм","Portfolio of eight screenprints on white and colored paper, four pages of poetry, two pages of text, and one title page",https://www.moma.org/media/W1siZiIsIjIwNjI5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d6c7229ffa7cf605
14779.0,Plate (folio 6) from the portfolio Rose or Star (Rose oder Stern),Print,1965,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprint on colored paper from a portfolio of texts and eight screenprints,https://www.moma.org/media/W1siZiIsIjIwNjI5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=13ab1c81e64f8d14
14780.0,Plate (folio 7) from the portfolio Rose or Star (Rose oder Stern),Print,1965,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprint from a portfolio of texts and eight screenprints,https://www.moma.org/media/W1siZiIsIjIwNjI5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=65616deb71e13344
14781.0,Plate (folio 8) from the portfolio Rose or Star (Rose oder Stern),Print,1964,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprint on colored paper from a portfolio of texts and eight screenprints,https://www.moma.org/media/W1siZiIsIjIwNTE0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a3ef8f5b687e1d22
14782.0,Plate (folio 9) from the portfolio Rose or Star (Rose oder Stern),Print,1965,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprint on colored paper from a portfolio of texts and eight screenprints,https://www.moma.org/media/W1siZiIsIjIwNTczNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1fa0e15793394170
14783.0,Plate (folio 10) from the portfolio Rose or Star (Rose oder Stern),Print,1965,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprint from a portfolio of texts and eight screenprints,https://www.moma.org/media/W1siZiIsIjIwNjMwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=dee77967eac2c80c
14784.0,Plate (folio 11) from the portfolio Rose or Star (Rose oder Stern),Print,1964,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprint on colored paper from a portfolio of texts and eight screenprints,https://www.moma.org/media/W1siZiIsIjIwNTczOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=45fb192d405e5b6b
14785.0,Plate (folio 12) from the portfolio Rose or Star (Rose oder Stern),Print,1965,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprint from a portfolio of texts and eight screenprints,https://www.moma.org/media/W1siZiIsIjIwNTczOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d0b9c1858b9f309e
14908.0,"Trial proof for ""They Have Ruined Even the Ruins,"" plate XXXIV from Miserere",Print,1926,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint, lift ground aquatint, and drypoint with roulette over photogravure",https://www.moma.org/media/W1siZiIsIjIxOTkxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=15a0c294eefaccdb
14925.0,"Trial proof for It Would be So Sweet to Love!, plate XIII from Miserere",Print,1923,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Lift ground aquatint, etching, and drypoint over photogravure
",https://www.moma.org/media/W1siZiIsIjIxOTkxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5dfae397663a9271
14926.0,"Trial proof for Christ Laying On His Hands, rejected plate from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatint with roulette over photogravure,https://www.moma.org/media/W1siZiIsIjIxOTkxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=05527519ee026335
16281.0,"Trial proof for We Think Ourselves Kings, plate VII from Miserere",Print,1923,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint, lift ground aquatint, and drypoint with roulette over photogravure",https://www.moma.org/media/W1siZiIsIjIxOTU4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=dea6c44fc2937cb9
16284.0,"Trial proof for In the Land of Thirst and Terror, plate XXVI from Miserere",Print,1923,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatint and lift ground aquatint with roulette over photogravure,https://www.moma.org/media/W1siZiIsIjIyMDA1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=642534651a0f0093
16449.0,Iskusstvo. Vestnik otdela izobrazitel'nykh iskusstv narodnogo Komissariata po prosveshcheniiu (Art: Bulletin of the Department of Visual Arts in the People's Commissariat for Enlightenment),Print,1919,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Complete set of eight issues of periodical, with line block reproductions in most",https://www.moma.org/media/W1siZiIsIjIxMTIxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2a17a32c61f41873
16456.0,Plate 2 from the illustrated book Naturelles by René de Solier,Print,1946,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,Drypoint,https://www.moma.org/media/W1siZiIsIjUxNzc1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cda0a8220bd58d3e
16490.0,Plate I from Wrinkle,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten photogravures,https://www.moma.org/media/W1siZiIsIjIyNDA3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a205743df6c8b5c0
16491.0,Wrinkle,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Portfolio of ten photogravures,https://www.moma.org/media/W1siZiIsIjE5MjQ1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5e0696ea9290fe38
16492.0,Plate X from Wrinkle,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten photogravures,https://www.moma.org/media/W1siZiIsIjIyNDA4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7398b2579397efa9
16493.0,Plate II from Wrinkle,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten photogravures,https://www.moma.org/media/W1siZiIsIjIyNDA3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4ddd5781c012ce39
16494.0,Plate III from Wrinkle,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten photogravures,https://www.moma.org/media/W1siZiIsIjIyNDA3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3ce1ed4eb3403cb3
16495.0,Plate IV from Wrinkle,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten photogravures,https://www.moma.org/media/W1siZiIsIjIyNDA3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=54cf853a2c237e9b
16496.0,Plate V from Wrinkle,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten photogravures,https://www.moma.org/media/W1siZiIsIjIyNDA3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=262a008dbc77e264
16497.0,Plate VI from Wrinkle,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten photogravures,https://www.moma.org/media/W1siZiIsIjIyNDA3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a9cd775ecc62158c
16498.0,Plate VII from Wrinkle,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten photogravures,https://www.moma.org/media/W1siZiIsIjIyNDA3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8d86393845e0347e
16499.0,Plate VIII from Wrinkle,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten photogravures,https://www.moma.org/media/W1siZiIsIjIyNDA4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cc0d7cd8a20d5b95
16500.0,Plate IX from Wrinkle,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten photogravures,https://www.moma.org/media/W1siZiIsIjIyNDA4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ea774acf42136232
16502.0,Frontispiece from the illustrated book Naturelles by René de Solier,Print,1946,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,Drypoint,https://www.moma.org/media/W1siZiIsIjUxNzc1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=12cb1155ae76f7f6
16551.0,"Trial proof for Jesus Mocked..., plate II from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatint and drypoint with roulette over photogravure,https://www.moma.org/media/W1siZiIsIjIyMDA1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=36fc5be5ccc2de61
16567.0,"Trial proof for Eternally Scourged..., plate III from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint, etching, and drypoint with roulette over photogravure",https://www.moma.org/media/W1siZiIsIjIyMDA1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7b3304f8ccf0bff6
16605.0,"Trial proof for Take Refuge in Your Heart, Miserable Vagabond, plate IV from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint, etching, and drypoint with roulette over photogravure, with pen and ink additions",https://www.moma.org/media/W1siZiIsIjIyMTQwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=52a0851a2eaa0bd7
